"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Osteoclast","Pericyte","COL6A1","CD44",0.00298771167565737,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL6A1","CD44",0.0164133647823964,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL6A1","CD44",0.0793039363101945,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","T_NK","COL6A1","CD44",0.0112800361656364,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL6A1","CD44",0.0597357010454556,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL6A1","CD44",0.0824713695780101,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TAM_CLEC_LAM","COL6A1","CD44",0.0117652841085341,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL6A1","CD44",0.0621743493753478,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL6A1","CD44",0.0856527352083382,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TAM_other","COL6A1","CD44",0.0122555664120568,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL6A1","CD44",0.0646278991307824,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL6A1","CD44",0.100204514124794,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TIM","COL6A1","CD44",0.0145359358999715,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL6A1","CD44",0.0759042364656884,0,"COL6A1_CD44","COL6A1 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","COL6A2","CD44",0.00401872679940504,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A2","CD44",0.0310941545859868,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","MSC","COL6A2","CD44",0.0043489295437358,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A2","CD44",0.0288215945898313,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","COL6A2","CD44",0.00944581796252887,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL6A2","CD44",0.070497205605425,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Osteoclast","COL6A2","CD44",0.0102173685932758,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL6A2","CD44",0.0655396181629772,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","COL6A2","CD44",0.00352984531398701,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL6A2","CD44",0.0274021445530076,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Pericyte","COL6A2","CD44",0.00382003268528108,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL6A2","CD44",0.0253923486496232,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","T_NK","COL6A2","CD44",0.0133067667310427,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL6A2","CD44",0.0968722622477166,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","T_NK","COL6A2","CD44",0.0143891051375767,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL6A2","CD44",0.0902399665167764,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_CLEC_LAM","COL6A2","CD44",0.0138779773943194,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL6A2","CD44",0.100664662832148,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TAM_CLEC_LAM","COL6A2","CD44",0.0150060700199614,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL6A2","CD44",0.0937996897793118,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_other","COL6A2","CD44",0.0144550119709788,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL6A2","CD44",0.104467934882816,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TAM_other","COL6A2","CD44",0.0156292663251143,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL6A2","CD44",0.0973716743000789,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TIM","COL6A2","CD44",0.0171375275359766,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL6A2","CD44",0.121790499201642,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","TIM","COL6A2","CD44",0.0185256001062066,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL6A2","CD44",0.113666909860102,0,"COL6A2_CD44","COL6A2 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","COL6A3","CD44",0.020880057899888,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","COL6A3","CD44",0.00482846420311358,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","COL6A3","CD44",0.04798059494369,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","COL6A3","CD44",0.011336618828555,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","COL6A3","CD44",0.0183778299629389,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","COL6A3","CD44",0.00424149697894637,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COL6A3","CD44",0.0665345371875217,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","COL6A3","CD44",0.01595797570766,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COL6A3","CD44",0.0692303049755083,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","COL6A3","CD44",0.0166410736367302,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COL6A3","CD44",0.0719409401368508,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","COL6A3","CD44",0.0173309762921314,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COL6A3","CD44",0.0843781594938552,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","COL6A3","CD44",0.0205360831339246,0,"COL6A3_CD44","COL6A3 - CD44","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","MSC","LAMA4","CD44",0.00493114978220744,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","MSC","LAMA4","CD44",0.00349559463966262,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","LAMA4","CD44",0.00465672086185447,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Osteoclast","LAMA4","CD44",0.011576101498512,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","Osteoclast","LAMA4","CD44",0.00822205379754708,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","LAMA4","CD44",0.0109359311636226,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Pericyte","LAMA4","CD44",0.00433175402757663,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","Pericyte","LAMA4","CD44",0.00307015644872115,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMA4","CD44",0.00409054562221895,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","T_NK","LAMA4","CD44",0.0162934742684235,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","LAMA4","CD44",0.0115886447936402,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","LAMA4","CD44",0.015396491970432,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_CLEC_LAM","LAMA4","CD44",0.0169906855996012,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","LAMA4","CD44",0.012087006258481,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","LAMA4","CD44",0.0160559471589733,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TAM_other","LAMA4","CD44",0.0176948215936608,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","LAMA4","CD44",0.0125905245424892,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","LAMA4","CD44",0.0167220042535896,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Endothelial","TIM","LAMA4","CD44",0.0209657806021063,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","LAMA4","CD44",0.0149322768389821,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","LAMA4","CD44",0.019816761886506,0,"LAMA4_CD44","LAMA4 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","LAMB2","CD44",0.00344902229390911,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","LAMB2","CD44",0.00811302278855875,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMB2","CD44",0.00302923505103297,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","LAMB2","CD44",0.0114354848501636,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","LAMB2","CD44",0.011927339260982,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","LAMB2","CD44",0.0124242898162977,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","LAMB2","CD44",0.0147355849916266,0,"LAMB2_CD44","LAMB2 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","MSC","LAMC1","CD44",0.00356213506126529,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Osteoclast","LAMC1","CD44",0.00837780837267018,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Pericyte","LAMC1","CD44",0.00312862386383548,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","T_NK","LAMC1","CD44",0.011807415164575,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_CLEC_LAM","LAMC1","CD44",0.0123150674749653,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TAM_other","LAMC1","CD44",0.0128279629276197,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"Pericyte","TIM","LAMC1","CD44",0.0152131967448288,0,"LAMC1_CD44","LAMC1 - CD44","LAMININ","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL1A2","SDC4",0.0395787174607822,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL1A2","SDC4",0.0283079060303316,0,"COL1A2_SDC4","COL1A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Tumor","COL4A1","SDC4",0.0185953918927041,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL4A1","SDC4",0.00406494250758103,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL4A1","SDC4",0.0269466723253289,0,"COL4A1_SDC4","COL4A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Tumor","COL4A2","SDC4",0.016487938836348,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL4A2","SDC4",0.00409085579621127,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL4A2","SDC4",0.0213301339536901,0,"COL4A2_SDC4","COL4A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL6A1","SDC4",0.0250966245674957,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Tumor","COL6A1","SDC4",0.00339808460826804,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL6A1","SDC4",0.0186333354151645,0,"COL6A1_SDC4","COL6A1 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Tumor","COL6A2","SDC4",0.00401438242677827,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL6A2","SDC4",0.0310614536257754,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Osteoclast","Tumor","COL6A2","SDC4",0.00434422976831883,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL6A2","SDC4",0.0287912126061106,0,"COL6A2_SDC4","COL6A2 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COL6A3","SDC4",0.0208578676110247,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","COL6A3","SDC4",0.00482324871744647,0,"COL6A3_SDC4","COL6A3 - SDC4","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"Endothelial","Tumor","FN1","SDC4",0.0059114041614266,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","FN1","SDC4",0.0296160124074708,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"Pericyte","Tumor","FN1","SDC4",0.0217241132883732,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","Tumor","FN1","SDC4",0.00242825793613114,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"TAM_other","Tumor","FN1","SDC4",0.0038213114389021,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"TIM","Tumor","FN1","SDC4",0.0030403943243184,0,"FN1_SDC4","FN1 - SDC4","FN1","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","THBS2","SDC4",0.00565692746794737,0,"THBS2_SDC4","THBS2 - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","Tumor","COMP","SDC4",0.00777052745779627,0,"COMP_SDC4","COMP - SDC4","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","THBS2","CD36",0.00447874786320646,0,"THBS2_CD36","THBS2 - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TIM","COMP","CD36",0.00615486896344564,0,"COMP_CD36","COMP - CD36","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","THBS2","CD47",0.00429645176055065,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","THBS2","CD47",0.00378158336005746,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","THBS2","CD47",0.00356392208070198,0,"THBS2_CD47","THBS2 - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","T_NK","COMP","CD47",0.00590475523931977,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_CLEC_LAM","COMP","CD47",0.0051981608056084,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"MSC","TAM_other","COMP","CD47",0.00489936481241689,0,"COMP_CD47","COMP - CD47","THBS","ECM-Receptor","KEGG: hsa04512"
"TAM_CLEC_LAM","T_NK","Cholesterol-LIPA","RORA",0.0132398782903657,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"TAM_other","T_NK","Cholesterol-LIPA","RORA",0.00304676268271556,0,"Cholesterol-Cholesterol-LIPA_RORA","CHOLESTEROL-LIPA - RORA","Cholesterol","Non-protein Signaling","HMRbase;PMID:12467577;PDB:1N83"
"Endothelial","Endothelial","APP","CD74",0.0571453893078463,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","Endothelial","APP","CD74",0.0137604417172971,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","Endothelial","APP","CD74",0.0189460777625685,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","Endothelial","APP","CD74",0.0154823757146196,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","MSC","APP","CD74",0.0255107434917328,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","MSC","APP","CD74",0.00599032194491911,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","MSC","APP","CD74",0.00827234153433277,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","MSC","APP","CD74",0.00674658147886973,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","Osteoclast","APP","CD74",0.0741670687965968,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","Osteoclast","APP","CD74",0.0181073948036089,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","Osteoclast","APP","CD74",0.0248898421392349,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","Osteoclast","APP","CD74",0.0203620607078019,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","T_NK","APP","CD74",0.0860966237612924,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","T_NK","APP","CD74",0.021226650321279,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","T_NK","APP","CD74",0.0291427928208058,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","T_NK","APP","CD74",0.0238602762099184,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","TAM_CLEC_LAM","APP","CD74",0.211543416280851,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","TAM_CLEC_LAM","APP","CD74",0.0581710945125091,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","TAM_CLEC_LAM","APP","CD74",0.0787564547825542,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","TAM_CLEC_LAM","APP","CD74",0.0650836814448999,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","TAM_other","APP","CD74",0.200977899098529,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","TAM_other","APP","CD74",0.054733982104298,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","TAM_other","APP","CD74",0.0741988535133245,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","TAM_other","APP","CD74",0.0612646985281568,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","TIM","APP","CD74",0.150855580039798,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","TIM","APP","CD74",0.0392903121905881,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","TIM","APP","CD74",0.0535742777261072,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","TIM","APP","CD74",0.0440642287432864,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","Tumor","APP","CD74",0.0266471445224456,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"MSC","Tumor","APP","CD74",0.00626275507916632,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Osteoclast","Tumor","APP","CD74",0.00864765546988981,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Pericyte","Tumor","APP","CD74",0.00705316440257405,0,"APP_CD74","APP - CD74","APP","Cell-Cell Contact","PMID: 19849849"
"Endothelial","Endothelial","CD99","CD99",0.0859105237862603,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"MSC","Endothelial","CD99","CD99",0.106501618015203,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","Endothelial","CD99","CD99",0.0637802414764837,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","Endothelial","CD99","CD99",0.0742539913791105,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","Endothelial","CD99","CD99",0.0653583346133142,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","MSC","CD99","CD99",0.106501618015203,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"MSC","MSC","CD99","CD99",0.131318991768515,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Osteoclast","MSC","CD99","CD99",0.0795286161760208,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","MSC","CD99","CD99",0.0923334500485112,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"T_NK","MSC","CD99","CD99",0.0814624612109798,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Osteoclast","CD99","CD99",0.0637802414764837,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"MSC","Osteoclast","CD99","CD99",0.0795286161760208,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Pericyte","Osteoclast","CD99","CD99",0.0549459039447365,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"Endothelial","Pericyte","CD99","CD99",0.0742539913791105,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
